listing_type,link,sqm,rooms,description,price,elevator,mamad,parking,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/n7jopo4g,74,3.0,"בניין לשימור מדהים לאחר שיחזור (חדש מקבלן), מוצעת להשכרה דירת 3 חדרים נהדרת | 70 מ""ר בנויה היטב עם סלון ומטבח מרווחים + 4 מ""ר מרפסת שמש בחדר השינה | קומה 2 עם מעלית | מאובזרת במוצרי חשמל וארונות בחדרים | חשמל חכם, גופי תאורה, תריסים חשמליים | מעולה לזוג/משפחה | כניסה גמישה - קיים וידאו בוואטסאפ",14000,True,True,False,,2026-09-06 23:59:05,2026-09-10T21:26:43+00:00,n7jopo4g,תל אביב יפו,"לב תל אביב, לב העיר צפון",,2,דירה,87239275,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/nel0yzwo,125,4.5,"INTOWN, להשכרה דירה מדהימה בשיכון צמרת, רחוב ויסוצקי הירוק והשקט - דירת 4.5 חדרים מוארת מאוד, משופצת ומושקעת עד הפרט האחרון, הכוללת חדר מאסטר גדול עם חדר עבודה, 2 חדרי שינה נוספים וסלון ומטבח מרווחים מאוד. לדירה מוצמדת חניה אחת בטאבו עם עמדת טעינה חשמלית - היחידה בבניין. האמת, כל מילה נוספת מיותר, פשוט חייגו ונתאם. INTOWN - CONNECTING PEOPLE TO PROPERTIES",14000,True,False,True,,2026-08-20 13:28:32,2026-09-10T21:26:43+00:00,nel0yzwo,תל אביב יפו,הצפון החדש - כיכר המדינה,ויסוצקי 1,7,דירה,74214447,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/p41umydr,125,4.0,"נכס מספר: 56932, למד החדשה- 4  מרפסת שמש גדולה ויפה, 2 חניות ממד ומחסן גדולה  ויפה לגינה ולים, מרוהטת מלא/חלקי   שרית/אריאל ישראהום נכסים בראלי 18 מרכז מסחרי בלמד מבחר דירות",14000,True,True,True,,2026-05-13 16:15:19,2026-09-10T21:26:43+00:00,p41umydr,תל אביב יפו,"תכנית ל', למד",,3,דירה,48160376,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/plqpuouu,96,4.0,"דירה חדשה ומעוצבת אדריכלית בפרוייקט איסט אנד היוקרתי. 
4 חדרים.
2 חדרי רחצה. 
90 מ""ר. 
12 מ""ר מרפסת שמש עם נוף פנורמי לים. 
ממ""ד. 
חניה. 
מרוהטת קומפלט. 
ביניין עם שומר 24/7 ובמיקום מרכזי - יציאה קלה לאיילון ומרחק הליכה קצר מעזריאלי וקאנטרי מגדלי תל אביב",14000,True,True,True,,2026-08-10 13:20:09,2026-09-10T21:26:43+00:00,plqpuouu,תל אביב יפו,,,20,דירה,57512388,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/q3ucjrxk,124,4.0,"דירה מוארת מאווררת ומרווחת בשכונת נופי ים.  דירת 5 חדרים שהוסבה ל- 3 חדרים גדולים.  הממ""ד - חדר ארונות.  מרפסת שמש. עורפית. שקטה עם נוף לגינה. בניין איכותי, לובי מאוייש 24/7, חדר כושר, מועדון דיירים וג'ימבורי. מטבח מרווח נוח ומאובזר.   2 חדרי אמבטיה מרווחים. חנייה גדולה המתאימה ל 2 כלי רכב. מחסן מרווח.  מתאימה לזוגות או משפחה קטנה המחפשים איכות חיים. מיקום מעולה. בקרבת מוסדות חינוך ומרכז קניות",14000,True,True,True,,2026-08-08 16:00:08,2026-09-10T21:26:43+00:00,q3ucjrxk,תל אביב יפו,"הגוש הגדול, רמת אביב החדשה, נופי ים",פרופ' יובל נאמן 3,3,דירה,77483364,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/q79yhdgg,104,4.5,"דירת יוקרה מעולה, עורפית ושקטה, לטווח ארוך. כניסה בסביבות נובמבר.
יד ראשונה מעוברת לדיור מוגן, במצב חדש ומרוהטת חלקית. מכל חלון נשקף נוף ירוק פתוח לכיוון רמת השרון (צפון-מזרח).
מרפסת סגורה בזכוכית עם נוף ירוק, חנייה תת קרקעית פרטית מקורה. 
מים חמים על גז 24/7 (חסכוני).
חדר נוסף שמותאם כמשרד.
קרוב לבית ספר, גנים, סופר ותחנות אוטובוס",14000,True,True,True,,2026-09-09 15:50:40,2026-09-10T21:26:43+00:00,q79yhdgg,תל אביב יפו,המשתלה,חנה אורלוף 4,3,דירה,54265418,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/qhrlyxiz,130,4.0,"פנטאהוס משופץ חדש עם נוף לים 
קומה 4 + 23 חדר על הגג + 50 גג",14000,False,False,True,574,2026-05-28 14:11:54,2026-09-10T21:27:05+00:00,qhrlyxiz,תל אביב יפו,הצפון הישן - החלק הצפוני,נחום הנביא,4,גג/ פנטהאוז,61752493,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/r7eic2np,90,3.0,"דירה מהממת בפרוייקט הפילהרמונית,  כוכב הצפון.
3 חדרים, 2 שירותים, מרפסת כיפית עם נוף לבריכה.
75 מ""ר + 15 מ""ר מרפסת + חנייה תת קרקעית מקורה.  

פרוייקט מדהים, מתחם עם שומר 24/7, בריכת שחיה חיצונית (מחוממת בחורף), חדר כושר, ספא, מועדון דיירים וכל הכיף שקומפלקס יוקרתי יכול להציע.

ללא תיווך!",14000,True,True,False,,2026-08-31 19:04:19,2026-09-10T21:27:05+00:00,r7eic2np,תל אביב יפו,כוכב הצפון,"ש""י עגנון 28",2,דירה,82802398,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/spaw074x,114,4.5,"להשכרה לטווח ארוך - דירת 4.5 חדרים.

דירה מרווחת ומוארת, 114 מ""ר.

סלון גדול ומואר עם נוף פתוח ומטבח מרווח. מתאימה מאוד לעבודה מהבית.

מיזוג מרכזי, חימום מרכזי חסכוני ומים חמים 24/7.

חניה פרטית עם עמדת טעינה לרכב חשמלי, מעלית ומקלט מסודר בבניין",14000,True,False,True,,2026-08-18 18:28:56,2026-09-10T21:27:05+00:00,spaw074x,תל אביב יפו,הצפון החדש - כיכר המדינה,ויסוצקי 14,7,דירה,47910845,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/sxs3cgzi,99,4.0,"* ברשותי מגוון דירות בפרויקט גינדי TLV. קומות גבוהות עם נוף פתוח ומרשים! 
גינדי TLV ( מגדל 2 ). אכלוס מיידי / גמיש. ( אפשר לתקופה קצרה או ארוכה ). שטח הדופלקס 93 מ""ר + 6 מ""ר מרפסת ( נוף פתוח לכיוון מזרח  ). 3 חדרי שינה וסלון.
ממ""ד, חניה, מכונת כביסה, מייבש, טלוויזיה ועוד. דופלקס מעוצב! כולל כל הריהוט. מאובזר במוצרי חשמל. 
ארונות קיר ( יש הרבה איחסון ). 
בבניין חדר כושר ושומר 24/7.

נכס 19594",14000,True,True,True,,2026-09-02 22:49:04,2026-09-10T21:27:05+00:00,sxs3cgzi,תל אביב יפו,"גני שרונה, קרית הממשלה",גרציאני יצחק,30,דופלקס,77679813,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/tdbueaqa,225,5.0,"דירת 5 חדרים מרווחת, הכוללת 142 מ""ר + 83 מ""ר מרפסות, ברחוב שקט מול פארק וגינת שעשועים. בדירה סוויטת הורים עם חדר ארונות, חדר אמבטיה צמוד ויציאה למרפסת. בנוסף, ממ""ד, 2 חדרי שירותים ומרפסת שירות. הסלון והמטבח מרווחים, ומובילים למרפסת שמש גדולה עם אזור רביצה, מטבח חוץ ופינת ישיבה. הדירה מגיעה עם מחסן צמוד ו-2 חניות בקומת החנייה. החניה ברחוב חינם. הבניין עבר בשנה האחרונה צביעה והחלפת גופי תאורה",14000,True,True,True,,2026-09-05 10:26:19,2026-09-10T21:27:05+00:00,tdbueaqa,תל אביב יפו,צהלה,אוסקר שינדלר 24,2,דירה,47194876,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/tjax0ggr,92,3.0,דירת 85 מטר בקומה 3 מטבח פתוח ומעוצב 3 חדרים 2 מקלחות ושרותים 2 מרפסות שקטה ונעימה חניה רובטית כניסה גמישה ממק קומתי תריסים חשמליים גימור יוקרתי בכל הדירה,14000,True,False,True,,2026-07-22 09:05:35,2026-09-10T21:27:05+00:00,tjax0ggr,תל אביב יפו,"צפון יפו, המושבה האמריקאית-גרמנית","אפ""ק",3,דירה,52328159,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/tso8x051,82,4.0,"דירה חדשה שנבנתה מחדש מהיסוד ברמה גבוהה בבניין שעבר תמ''א 38, כ 80 מ""ר כולל מרפסת. קומה 1 על עמודים, ממ""ד, יחידת הורים מפנקת, 2 חדרי רחצה ושירותים, מטבח עצום חדש ומאובזר, פרקט ומיזוג. שקטה ומוארת, עם מרפסת נעימה. מיקום מעולה 150 צעדים מהירקון, קרוב לנמל תל אביב, הים, בתי קפה, מסעדות ותחבורה. תכנון מוקפד וניצול מצוין של החלל, הכול חדש לחלוטין ,כניסה ראשונה לאחר הבנייה. יש וידאו. איכלוס מיידי",14000,True,True,False,,2026-08-25 17:08:21,2026-09-10T21:27:05+00:00,tso8x051,תל אביב יפו,הצפון החדש -החלק הצפוני,שלומציון המלכה 3,1,דירה,59040501,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/u8tyj1ev,215,3.0,"להשכרה על פארק המסילה! דירת 3 חדרים משופצת ומעוצבת עם גג פרטי של 130 מ""ר ונוף מדהים לים ולעיר. יש מעלית ומחסן. הדירה מרוהטת קומפלט ומאובזרת, מוארת מאוד, במיקום מושלם על הפארק- ליד תחנת רכבת קלה. 5 דקות משדרות רוטשילד. כניסה בסוף אוגוסט (גמיש). צרו קשר לפרטים נוספים ותיאום ביקור.",14000,True,False,False,,2026-06-24 09:57:39,2026-09-10T21:27:05+00:00,u8tyj1ev,תל אביב יפו,נווה צדק,סמטת בית הבד,5,גג/ פנטהאוז,64918734,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/u8y05cfp,110,4.0,"להשכרה מריל קפיטל 

דירה מרוהטת קומפלט ברמה הגבוהה ביותר 
 
שדרות רוטשילד פינת מאז""ה 

 4 חדרים  
קומה 4 עם מעלית ישירות לדירה
 2 מקלחות ו3 שירותים
 כ 110 מ""ר 
דירה מתיווך 
כניסה מיידית 
יש מקלט בבניין ממול

מחיר מבוקש: 14,000 ש""ח 
תיאומים בהודעת ווצאפ",14000,True,False,False,,2026-09-06 15:35:49,2026-09-10T21:27:05+00:00,u8y05cfp,תל אביב יפו,"לב תל אביב, לב העיר צפון",שדרות רוטשילד 73,4,דירה,85706598,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/uph29xso,100,6.0,"6 חדרים .מטבח מאובזר.2 מקלחות 2 שירותים
5 חדרי שינה מרוהטים",14000,False,False,False,,2026-08-22 16:41:31,2026-09-10T21:27:05+00:00,uph29xso,תל אביב יפו,נווה אביבים,ברגסון 12,3,דירה,51438586,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/wg9xd77m,157,5.0,"הדירה נמצאת במתחם סי אנד סן ליד גלילות,נוף מרהיב לים מכל מקום בדירה כמעט,בבניין חדר כושר בריכה חיצונית ובריכה פנימית,בית כנסת,מסעדה,2 מספרות ,מינימרקט,ניקוי יבש ועוד. מדרגות מהבניין ישר אל חוף הים והטיילת החדשה,שומר 24/7,2 מעליות וחניה מקורה",14000,True,False,True,,2026-08-09 12:08:47,2026-09-10T21:27:05+00:00,wg9xd77m,תל אביב יפו,גלילות,הרצל רוזנבלום 4,9,דירה,44068405,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/wq1bet85,130,5.0,"בכוכב הצפון, במרכז השכונה, דירת 5 חדרים מרווחת.
מרפסת עם נוף לפארק 
כניסה מיידית",14000,True,True,True,,2026-08-03 12:41:49,2026-09-10T21:27:05+00:00,wq1bet85,תל אביב יפו,כוכב הצפון,מאיר יערי,3,דירה,86544055,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/x2ujtl9j,160,4.0,ריהוט,14000,True,True,True,,2026-07-09 16:50:39,2026-09-10T21:27:27+00:00,x2ujtl9j,תל אביב יפו,הצפון החדש - כיכר המדינה,פייבל 4,0,דירת גן,86356550,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/yha2ra76,127,5.0,"להשכרה מריל קפיטל

ברחוב ברגסון ברמת אביב
5 חדרים 127 מ""ר קומה 3 ללא מעלית ומרפסת שרות ב14,000 ש""ח 
שמורה במצב מעולה
מרווחת מוארת ושקטה
מקלחון אמבטיה דוד שמש
2 שרותים 
נישאר בדירה: ארונות שולחנות מיטות מקרר מכונת כביסה מדיח כלים תנור כיריים
דירה מתיווך
כניסה מיידית
הדירה בסמיכות לאוניברסיטה ולקניון רמת אביב
מתאימה למשפחה/5 שותפים

תיאומים בהודעת ווצאפ בלבד",14000,False,False,False,,2022-05-24 11:42:03,2026-09-10T21:27:27+00:00,yha2ra76,תל אביב יפו,נווה אביבים,ברגסון,3,דירה,67546221,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/yr9d18t6,103,4.0,"להשכרה במתחם מרכזי ומבוקש !!!בלב פארק שרונה בפרוייקט יוקרתי וחדש המשלב חווית מגורים ברמה גבוהה ואכותית , מונגש לאיילון.
דירת 4 חד מס' C143  מרווחת משודרגת ומוארת : מטבח יפהפה ומושקע הכולל תוספת ארונות מטבח, כיריים ותנור ו, מקלחון , מרפסת שמש מפנקת וממד . 
כמו כן , יש חניה רגילה תת קרקעית+ מחסן 5 מ""ר .
בבניין שרותי שמירה וחדר כושר",14000,True,True,True,,2026-08-16 13:02:24,2026-09-10T21:27:27+00:00,yr9d18t6,תל אביב יפו,,,14,דירה,89873614,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/ywk462og,70,3.0,"דירת שלושה חדרים (אחד ממד) מוארת!, מרפסת וחניה.
קומה ראשונה, מיקום מעולה, קרוב לים ולנחלת בינימין!! 
דירה משופצת כחדשה. 
מותר בעלי חיים, כניסה גמישה. 
בדירה נשארים רהיטים שניתן להשאיר או להוציא במידת הצורך (ספה, מיטה זוגית ומזרן, ריהוט סלון,מכשירי חשמל - מקרר, מכונת כביסה, תנור, כיריים ועוד)",14000,True,True,True,,2026-06-28 10:00:41,2026-09-10T21:27:27+00:00,ywk462og,תל אביב יפו,נווה צדק,גרוזנברג 5,1,דירה,59668799,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/zn2ghrzn,91,3.0,"להשכרה 
במגדל עזריאלי טאון
דירת 3 חדרים עם ממ""ד
עם מחסן, וכל מכשירי החשמל
14,000ש""ח אפשרות לחניה בתוספת תשלום
קומה 34 מרפסת לים
בבניין חדר כושר ומרפסת גג ומועדון דיירים בקומה 51",14000,True,True,True,,2026-09-05 17:01:35,2026-09-10T21:27:27+00:00,zn2ghrzn,תל אביב יפו,"מונטיפיורי, הרכבת",דרך מנחם בגין 146,34,דירה,71335625,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/xlkgguqx,115,5.5,"הסלון של הדירה מאד יפה ומעוצב. וגם חדרי השירותים במצב טוב ממש. ישנם 3 חדרי שרותים בדירה 
חדר אחד הוא יחידת הורים. 
בכל  חדר ארון בגדים.
יש מעלית בבניין.
יש חניה אחת רשומה בטאבו 
יש שופרסל מתחת לבניין.
שכנים נחמדים",14200,True,False,True,,2026-08-27 00:55:53,2026-09-10T21:27:27+00:00,xlkgguqx,תל אביב יפו,הצפון הישן - החלק הצפוני,אבן גבירול 159,1,דירה,56953970,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/nm8r22a0,118,3.5,"יוסף הנשיא 10 
דירת 3.5 חדרים בסגנון לופט 
דירת 101 מ""ר
מרפסת 17 מ""ר 
3 מזגנים
ממד

יציאה למרפסת מחדר שינה
אמבטיה פתוחה בחדר השינה
בנוסף מקלחת ושרותי אורחים
חלונות בלגיים ברוב הדירה
לא מרוהטת
מוארת בטרוף
קומה רביעי + מעלית",14400,True,True,False,,2026-09-08 15:15:11,2026-09-10T21:27:27+00:00,nm8r22a0,תל אביב יפו,,יוסף הנשיא 10,4,דירה,61219088,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/0z07kb1e,128,4.0,"בבניינים הנמוכים דירה ייחודית מעוצבת אדריכלית. דגם הכי מבוקש במחיר חלומי בגינדי ת""א. אצלנו תמצאו את המבחר הגדול ביותר של דירות אטרקטיביות בגינדי ת""א והסביבה בהתאמה אישית. 2 עד 6 חד' לקניה או להשכרה, אשר נמצאות בבניינים או במגדלים, במיקומים ובמחירים הכי שווים+נוף פנורמי לים. מומחים לשכונת גני שרונה. לתיאום סיור מקיף בנכסים שנותרו התקשרו למומחים!",14490,True,True,True,,2025-12-10 15:20:18,2026-09-10T21:27:27+00:00,0z07kb1e,תל אביב יפו,"גני שרונה, קרית הממשלה",החשמונאים,7,דירה,62452437,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/1z6hn6xn,110,4.0,"תיווך השכרה, דירה, קומה 4, תל אביב יפו",14500,True,False,False,,2026-09-08 20:52:59,2026-09-10T21:27:27+00:00,1z6hn6xn,תל אביב יפו,הצפון הישן - החלק הדרומי,בן יהודה 69,4,דירה,54778175,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/7uvgsz7y,135,5.0,"דירה מדהימה במחיר חלומי בגני שרונה. אצלנו תמצאו את המבחר הגדול ביותר של דירות אטרקטיביות ומעוצבות בשרונה ת""א והסביבה בהתאמה אישית. 2 עד 6 חד' לקניה או להשכרה, אשר נמצאות בבניינים או במגדלים, במיקומים ובמחירי הכי שווים + נוף פנורמי לים. מומחים לשכונות גני שרונה, לב ת""א והסביבה. לתיאום סיור מקיף בנכסים שנותרו התקשרו למומחים! בנוסף תהנו מ: חדר כושר, שומר, לובי, לאונ'ג עסקים, קאנטרי, פארק, בריכה ועוד",14500,True,True,True,,2025-12-10 16:52:47,2026-09-10T21:27:27+00:00,7uvgsz7y,תל אביב יפו,"גני שרונה, קרית הממשלה",אלוף קלמן מגן,22,דירה,57905251,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/7vom5wvz,117,4.0,"4 חד במיקום מנצח קרוב לירידה לים ! 
5 דק הליכה למים הכחולים לבית קפה כחול 
שקטה מאוד גבוהה מוארת נוף פתוח לים ולגינה
מטבח גדול במיוחד מתוכנן היטב +מדיח אינטגרלי כיריים גדולים קולט אדים מקום למקרר גדול 
3 שרותים שני חדרי רחצה מרווחים
 סלון מרווח מקום לפינת אוכל מרפסת יפה ושקטה ארונות  מובנים באיכות גבוהה בכל החדרים תאורה יפה 
2 חניות נפרדות ומחסן יפה ! משכיר מואד נחמד ורציני להשכיר",14500,True,True,True,,2026-08-27 14:55:20,2026-09-10T21:27:27+00:00,7vom5wvz,תל אביב יפו,"הגוש הגדול, רמת אביב החדשה, נופי ים",,2,דירה,75705270,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/85hi8ker,80,2.0,"במגדל האופרה  -2 חדרים מהממת חזיתי  לים -משופצת , מרוהטת  +לובי מפואר וחדר-כושר, .מחיר כולל דמי ניהול פלוס ארנונה וחנייה,, לשבת בדירה ולהנות מנוף פנורמי פתוחלים  , בבנין בריכת מי ים  וחדר -כושר ומלון ליד , לתקופה  ארוכה .
 י",14500,True,False,True,,2016-09-25 09:55:43,2026-09-10T21:27:27+00:00,85hi8ker,תל אביב יפו,,הטיילת,7,דירה,45618966,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/90k9wz5o,90,3.0,"במיקום נדיר עם נוף פנורמי לפארק , בבניין חדש ויוקרתי , דירת חלומות מושקעת + חניה צמודה תת קרקעית , מרפסת שמש גדולה הצופה לפארק , מרווחת , ממ""ד , חדר מאסטר ש""כ , דוד שמש , לטווח ארוך. לפרטים נוספים בקרו באתר הבית שלנו : אבן שהם נכסים",14500,True,True,True,,2026-09-06 19:26:47,2026-09-10T21:27:49+00:00,90k9wz5o,תל אביב יפו,הצפון החדש -החלק הצפוני,בני דן,3,דירה,49574664,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/c3rjviv5,130,4.5,"בבלעדיות RS נדל""ן! 
דירת 4.5 חדרים יפיפייה במיקום מרכזי ברמת אביב ג'.
הדירה מרווחת ושקטה עם מרפסת שמש הפונה לפארק ירוק לכיוון מערב, ההדירה מתאימה למשפחות ולמחפשי איכות חיים גבוהה וחיי קהילה.

- מרפסת לנוף פתוח
- סלון מרווח ומואר 
- חדרי שינה מרווחים ומוארים
- מאסטר הורים גדול ונוח 
- מטבח רחב, מאובזר ופונקציונלי
- חניה + מחסן צמוד 

לתיאום ופרטים נוספים:
ניתן לכתוב לואטס-אפ 077-500-4600",14500,True,False,True,,2025-01-20 21:03:49,2026-09-10T21:27:49+00:00,c3rjviv5,תל אביב יפו,,,3,דירה,73906076,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/e8palld9,125,3.0,"חדשה להשכרה!
ברחוב יורם קניוק, בלב תל אביב, במתחם המבוקש גינדי חשמונאים, דירת פרימיום מרווחת ומעוצבת המשקיפה לפארק ירוק ושקט.
דירה שמציעה שילוב נדיר של מיקום מרכזי, פרטיות ואיכות חיים.
דירת 4 חדרים שהוסבה ל-3 חדרים.
107 מטר בנוי + מרפסת מקורה 18 מטר עם נוף פתוח לפארק.
קומה 7 מתוך 17.
פרקט עץ איכותי בכל הבית.
חדר ארונות מרווח.
מטבח מאובזר ברמת גימור גבוהה.
מערכת סינון מים קרים וחמים",14500,True,True,True,,2026-03-15 17:10:10,2026-09-10T21:27:49+00:00,e8palld9,תל אביב יפו,"גני שרונה, קרית הממשלה",קניוק יורם,7,דירה,81197441,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/q0zk18ep,93,3.0,"דירה חדשה מקבלן בת 3 חדרים ו-93 מ""ר בקומה 3, בבניין עם מעלית וחניה, במיקום נדיר בלב הצפון החדש - אחד האזורים המבוקשים והיוקרתיים בתל אביב, בסמוך לפארק הירקון. הדירה כוללת ממ""ד ומרפסת, ומגיעה במצב חדש לחלוטין. כניסה מיידית. 14750 ש""ח לחודש",14500,True,True,True,,2026-07-24 12:25:43,2026-09-10T21:27:49+00:00,q0zk18ep,תל אביב יפו,הצפון החדש -החלק הצפוני,בני דן,3,דירה,75694151,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/rm2az28c,104,3.0,"להשכרה - דירת 3 חדרים מעוצבת ומרוהטת בתל אביב

דירה מרווחת ומעוצבת ברמה גבוהה, בשטח של 90 מ""ר + מרפסת של 14 מ""ר. הדירה מרוהטת במלואה וכוללת 2 חדרי מאסטר, כל אחד עם חדר רחצה פרטי, שירותי אורחים, סלון מרווח ומואר ומטבח מאובזר. ממ""ק גדול ממוקם ממש מחוץ לדלת הדירה.

מחיר: 14.500 ש""ח לחודש

דמי תיווך: חודש + מע""מ

לתיאום ביקור ופרטים נוספים, מוזמנים ליצור קשר",14500,True,False,False,,2026-09-08 15:34:39,2026-09-10T21:27:49+00:00,rm2az28c,תל אביב יפו,,,2,דירה,46508952,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/rvhnakb6,97,4.0,דירה משופצת כחדשה יפיפייה על פארק הירקון,14500,True,False,True,,2026-08-23 17:30:47,2026-09-10T21:27:49+00:00,rvhnakb6,תל אביב יפו,,,1,דירה,85044329,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/slork4or,136,3.0,"במגדלי דוד  במתחם המבוקש 
דירת 136 מטר מרווחת מאוד 
2 חדרי רחצה 
3 חדרים ענקיים 
מרפסת שמש מפנקת 
שקטה ומוארת 
מלא מקומות אחסון 
דירה סופר נעימה 
מים חמים 24/7
במתחם חדכ בריכה שומר 24/7 
לטווח ארוך 
ממק ומקלט",14500,True,False,True,,2026-07-07 20:36:35,2026-09-10T21:27:49+00:00,slork4or,תל אביב יפו,הצפון החדש - החלק הדרומי,לסר אורי,10,דירה,87869217,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/tnioeyt5,112,4.0,"להשכרה מיידית במגדלי בסר המבוקשים באזור שרונה, דירת 4 חדרים, כ-100 מ""ר עם מרפסת 12 מ""ר. מוארת ונעימה. קומה גבוהה. דירה משודרגת. פרקט יוקרתי בכל הדירה. גופי תאורה יוקרתיים. מטבח משודרג מאובזר קומפלט למעט מקרר. נוף פתוח. מזגנים של דייקין. חסכוני בחשמל. חניה מקורה רגילה. 
לטווח ארוך 
במגדל שירותי שמירה 24/7 וחדר כושר מפואר
התמונות עם הריהוט במודעה להמחשה בלבד",14500,True,True,True,,2026-08-12 15:05:07,2026-09-10T21:27:49+00:00,tnioeyt5,תל אביב יפו,"גני שרונה, קרית הממשלה",אוסוולדו ארניה,16,דירה,51133563,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/u6d44reg,135,5.0,"דירה מדהימה במחיר חלומי בבסר שרונה. אצלנו תמצאו את המבחר הגדול ביותר של דירות אטרקטיביות ומעוצבות בשרונה ת""א והסביבה בהתאמה אישית. 2 עד 6 חד' לקניה או להשכרה, אשר נמצאות במגדלים, במיקומים ובמחירים הכי שווים + נוף פנורמי לים. מומחים לשכונות גני שרונה, גינדי לב ת""א והסביבה. לתיאום סיור מקיף בנכסים שנותרו התקשרו למומחים! בנוסף תהנו מ: חדר כושר, שומר, לובי, לאונ'ג עסקים, קאנטרי, פארק, בריכה ועוד",14500,True,True,True,,2026-07-01 14:16:17,2026-09-10T21:27:49+00:00,u6d44reg,תל אביב יפו,"גני שרונה, קרית הממשלה",אוסוולדו ארניה,28,דירה,73618174,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/vgc4nt8t,92,3.0,"דירת 3 חדרים מדהימה בלב העיר בבניין עם מקלט, שניה משנקין.
שיפוץ ללא פשרות מלאת אופי הכל ירוק מסביב, תקרות גבוהות, סלון גדול מאסטר הורים מטבח גדול  ונח מאד כולל מכשירים חשמליים, הכל בנגרות פרטית. המון אחסון בדירה, מרפסת שמש מהממת, מזגן בכל חדר. לא לשותפים",14500,False,False,False,,2026-09-06 17:19:23,2026-09-10T21:27:49+00:00,vgc4nt8t,תל אביב יפו,"לב תל אביב, לב העיר צפון",ברנר,2,דירה,66062135,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/vta2dsb4,98,4.0,"בצפון הישן, ברחוב שדרות מוצקין מספר 13, דירת 4 חדרים, 90 מ""ר ועוד מרפסת של  8 מ""ר, קומה 3 מוקפת ירוק, שקטה, נעימה, מעלית לקומה, מקלט מסודר ויפה על הכניסה לבניין, בעלים חמודים, ארבע דקות הליכה לים, חדר רחצה 1, הדירה מגיעה עם מקרר וכיריים ורוב הארונות נשארים, בעלים מקסימים, כניסה ב20.8",14500,True,False,False,,2026-04-29 14:58:39,2026-09-10T21:27:49+00:00,vta2dsb4,תל אביב יפו,הצפון הישן - החלק הצפוני,שדרות מוצקין 13,3,דירה,88413300,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/ye8ogwjm,210,5.0,"להשכרה ביפו, בשכונה הכי מבוקשת בעיר!!!
דירת גן\דופלקס ענקית עם חצר גדולה של 70 מ""ר!!!


5 חדרים כ-140 מר עם חניה בטאבו ומחסן, מרפסת שמש גדולה שיוצאת מאחד החדרים.

הדירה ממוקמת בסמוך לפארקים, גני ילדים, תחנות אוטובוס ומוקדי עניין.

שילוב מושלם בין פינה שקטה ופסטורלית לבין הנגישות לכל מוקדי הבילוי, התרבות והים של יפו!!!",14500,True,True,True,,2026-08-23 16:53:04,2026-09-10T21:27:49+00:00,ye8ogwjm,תל אביב יפו,"צהלון, שיכוני חסכון","ד""ר ארליך",1,דירת גן,85860416,
