listing_type,link,sqm,rooms,description,price,rented_for,elevator,mamad,parking,tama38,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/buju5lxy,68,3.0,"הדירה מושכרת ב 9,300 ש""ח מידי חודש לדיירים יציבים",1840000,9300,False,False,False,False,,2026-06-23 10:07:31,2026-09-10T17:41:18+00:00,buju5lxy,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",האגמון,0,דירה,78860381,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/01598yj2,60,3.0,"דירת 3 חדרים כ-60 מ""ר , קומת קרקע מתוך 4 
חזית , כיווני אוויר בדירה - מזרח ומערב.
שמורה ומסודרת , אינסטלציה פלסטיק חדישה+ דוד שמש חדש
3 מזגנים , סורגים בכל הבית
ארנונה - 488 ש""ח דו חודשי
וועד בית - 70 ש""ח 
פינוי עד 6 חודשים

הזדמנות נדל""נית מטורפת! פוטנציאל השבחה אדיר : הדירה חתומה לפרויקט פינוי בינוי מתקדם של חברת צ.פ וקנדה ישראל, 
תמורות עתידיות כוללות ממד 12 מ""ר,מחסן וחניה תת קרקעית",1850000,,False,False,False,False,,2026-08-11 14:11:51,2026-09-10T17:41:18+00:00,01598yj2,תל אביב יפו,"יפו ד', גבעת התמרים",נרדור 16,0,דירה,62432593,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/0e2gid03,65,3.0,"בבניין ישן עם פוטנציאל, דירת 60 מטר ארנונה 
במציאות מרגישה יותר . מושכרת לעובדות זרות נחמדות ב6000 ש""ח . הדירה ברחוב הגדוד העיברי מטר מתחנת הרכבת הקלה הקו הסגול והירוק ! השבחה מעולה לעתיד לבוא !",1850000,6000,False,False,False,False,,2025-09-09 16:45:47,2026-09-10T17:41:18+00:00,0e2gid03,תל אביב יפו,נווה שאנן,,3,דירה,72236220,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/5s6uws0z,75,2.5,"מדובר על בית פרטי כי 2.5 חד. עם חצר גדולה ונעימה. בית פינתי שקט מאוד, מתאים למגורים כך גם להשקעה, באזור מרכזי קרוב לתחבורה ציבורית חנויות ועוד.. נכס כזה לא רואים כל יום שווה להגיע  להתרשם",1850000,,False,False,False,False,,2026-07-23 12:30:22,2026-09-10T17:41:18+00:00,5s6uws0z,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",שמחה,0,דירה,84020995,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/5xygl4z6,60,3.0,"נכס חדש בשוק ומדהים למכירה בשיווק !
קיבל היתר בניה ! דירת 3 חד',כ 60 מ""ר בנוי,3 מרפסות שירות ! קומה 3 מתוך 4
פינתית 3 כיווני אוויר - דרום, מזרח, צפון,חניון משותף מול הבניין,בשלבים מתקדמים מאוד של תמ""א 38 (אורבן גרופ)
,דירת התמורה שתתקבל - 4 חד' + מרפסת שמש (85 מ""ר + 9 מ""ר.), בקרבת מוסדות חינוך, נגישות לתחבורה ציבורית, בסמוך למרכז קניות, מוסדות חינוך, גני ילדים ועוד.
קרוב לקאנטרי ולרכבת הקלה",1850000,,True,True,False,True,,2026-05-20 22:41:47,2026-09-10T17:41:18+00:00,5xygl4z6,תל אביב יפו,נווה חן,מעפילי אגוז 42,3,דירה,51224873,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/6etf4tld,60,3.0,"נכס חדש בשוק ומדהים למכירה בשיווק !
קיבל היתר בניה ! דירת 3 חד',כ 60 מ""ר בנוי,3 מרפסות שירות ! קומה 2 מתוך 4
פינתית 3 כיווני אוויר - דרום, מזרח, צפון,חניון משותף מול הבניין,בשלבים מתקדמים מאוד של תמ""א 38 (אורבן גרופ)
,דירת התמורה שתתקבל - 4 חד' + מרפסת שמש (93 מ""ר + 9 מ""ר.), בקרבת מוסדות חינוך, נגישות לתחבורה ציבורית, בסמוך למרכז קניות, מוסדות חינוך, גני ילדים ועוד.
קרוב לקאנטרי ולרכבת הקלה",1850000,,True,True,False,True,,2026-05-20 22:36:39,2026-09-10T17:41:18+00:00,6etf4tld,תל אביב יפו,נווה חן,דרך הטייסים,3,דירה,75012345,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/8itcyfwy,66,3.0,"למכירה ברחוב הרב רובנשטיין 45- יפו ד
דירת 66 מטר
3 חדרים
קומה 3 מתוך 4
משופצת
מושכרת ב-4,400 ש""ח לחודש
6 דקות הליכה מהרכבת הקלה

חתומה לפינוי בינוי עם חברת אאורה
התמורות לדירה החדשה:
תוספת 25 מטר
חניה תת קרקעית
מחסן
מרפסת שמש
מעלית",1850000,4400,False,False,False,False,,2026-07-20 16:50:21,2026-09-10T17:41:18+00:00,8itcyfwy,תל אביב יפו,"יפו ד', גבעת התמרים",הרב רובינשטיין 45,3,דירה,74624229,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/amf2n2q9,60,3.0,דירה מצויינת להשקעה חתומה בהתחדשות עירונית מושכרת 4650 שח,1850000,4650,False,False,False,False,,2026-07-03 10:27:59,2026-09-10T17:41:18+00:00,amf2n2q9,תל אביב יפו,,,3,דירה,59568234,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/bs71uzro,65,3.0,"דירה מדהימה ברחוב שקט, בניין קטן",1850000,,False,False,False,False,,2023-07-04 12:43:17,2026-09-10T17:41:18+00:00,bs71uzro,תל אביב יפו,נווה שאנן,,2,דירה,81211119,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/c3jec84c,70,3.0,בניין מיועד פינוי בינוי עם חברת קנדה ICR ישראל  מתחם וולפסון המתחדש מחיר מציאת עולים לא תישאר הרבה זמן,1850000,,False,False,False,False,,2026-08-26 18:46:07,2026-09-10T17:41:18+00:00,c3jec84c,תל אביב יפו,"יפו ד', גבעת התמרים",סומקן 24,3,דירה,54961735,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/fmbcg6yv,49,2.0,"חתומה לפינוי בינוי יזם חדש  אבגד.. לקח את כל הרחוב. זוגי ואי זוגי פרויקט מוצלח מפרט עשיר בית חכם איזור סופר מתפתח מוזמנים הזדמנות לנכס עם פוטנציאל בתל אביב יפו, מוזמנים לתאם פגישה בנכס",1850000,,False,False,False,False,,2024-12-02 13:40:27,2026-09-10T17:41:18+00:00,fmbcg6yv,תל אביב יפו,"יפו ד', גבעת התמרים",קהילת קנדה,1,דירה,74717505,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/lrrj23c8,60,3.5,"למכירה ממשרד תיווך גרדנס נכסים
בשכונת התקווה ברחוב הולנדי ושקט 
דירת 3,5 חדרים כ 60 מ""ר משופצת כחדשה 
בקומה 1 מעל הקרקע ואחרונה 
+ יש גג שייך רק לדירה הזאת(ניתן להוציא אישורים ולבנות עוד קומה על הגג)
הדירה נמצאת בקרבת מיקום לתחבורה ציבורית,רכבת ההגנה,הרכבת הקלה,בית ספר למשחק של יורם לווינשטין,מרכז קהילתי (בית דני),שוק אוכל,מסעדות ועוד",1850000,,False,False,False,False,,2025-09-03 12:18:57,2026-09-10T17:41:18+00:00,lrrj23c8,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",,1,דירה,88808357,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/mc5g0cy0,67,3.0,"מציאה ! דירה טובה למגורים ולהשקעה במקום מעולה. קרובה לרכבת הקלה ולתחבורה ציבורית, לבתי ספר וגני ילדים
בתהליך פינוי בינוי מתקדם של חברת ""קנדה ישראל""
שיווק בלעדי
לפרטים נוספים ולתאום פגישה לפנות לדוד קורידזה",1850000,,False,False,False,False,,2026-06-09 12:18:00,2026-09-10T17:41:18+00:00,mc5g0cy0,תל אביב יפו,"יפו ד', גבעת התמרים",סומקן,3,דירה,63942876,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/qgi0q7u6,60,3.0,"נכס חדש בשוק ומדהים למכירה בשיווק !
לקראת קבלת היתר בניה ! דירת 3 חד',כ 60 מ""ר בנוי,2 מרפסות שירות ! קומה 3 מתוך 4 2 כיווני אוויר - דרום, צפון,חניון משותף מול הבניין,בשלבים מתקדמים מאוד של תמ""א 38 (אורבן גרופ)
,דירת התמורה שתתקבל - 4 חד' + מרפסת שמש (78 מ""ר + 9 מ""ר.), בקרבת מוסדות חינוך, נגישות לתחבורה ציבורית, בסמוך למרכז קניות, מוסדות חינוך, גני ילדים ועוד.
קרוב לקאנטרי ולרכבת הקלה
",1850000,,True,True,False,True,,2026-05-20 22:34:15,2026-09-10T17:41:18+00:00,qgi0q7u6,תל אביב יפו,נווה חן,מעפילי אגוז 42,3,דירה,52843003,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/rzzglmoy,54,2.5,"למכירה במיקום אסטרטגי בבעל שם טוב, דירת 2.5 חד? מוארת ושמורה. הנכס בשידרוג והשבחה עירונית מתקדמים.  הזדמנות לדירה עתידית (כשבפועל ניתנת להשכרה כבר עכשיו)  עם רווח צפוי של מאות אלפי שקלים. בתוכנית תוספת ממד מה שהופך את הדירה ל 3.5 חד״. מרפסת שמש חדשה. מעליה וחניה תת קרקעית מה שיהווה עליית ערך משמעותית! המיקום שקט קרוב לים מרחק הליכה של דקות מעטות מהחוף, דירה נהדרת למגורים או להשכרה עם ביקוש גבוהה!",1850000,,False,False,False,False,,2025-07-31 16:38:17,2026-09-10T17:41:18+00:00,rzzglmoy,תל אביב יפו,"צהלון, שיכוני חסכון","שדרות הבעש""ט",3,דירה,71031799,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/sk6tbor2,53,2.5,"נכס עם פוטנציאל השבחה משמעותי במסגרת פרוייקט התחדשות. קיים הסכם חתום ובתוקף עם יזם מוביל במשק, הושג הרוב הדרוש לקידום ובוצעו מדידות ע""י היזם.

עפ""י התכנון הדירה צפוייה להיות סה""כ 65 מ' + 12 מ' מרפסת ו6 מ' מחסן. הדירה עתידה להיבנות שתי קומות מעל הקומה הנוכחית. 

מיקום מצויין, סמוך לרכבת ישראל ובקרבה לתוואי הקו הסגול של הרכבת הקלה.

- רישום בטאבו
-שוכרים ותיקים
-הכנסה חודשית של 3,800 ש""ח
",1850000,,False,False,False,False,,2026-09-01 14:48:30,2026-09-10T17:41:18+00:00,sk6tbor2,תל אביב יפו,שפירא,לוינסקי 138,5,דירה,51498524,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/ub1sil3l,60,3.5,"דש בבלעדיות  הזדמנות נדירה בתל אביב! 
בואו לגור או להשקיע במקום שכולם מדברים עליו!

סומקן 3, תל אביב-יפו
דירה מהממת שמתאימה למשקיעים חכמים ולזוגות צעירים שמחפשים איכות חיים ומיקום מנצח!

3.5 חדרים מרווחים
כ-60 מר
 קומה 4 מתוך 4 
חזית
לוקיישן מושלם:
מרחק הליכה לרכבת הקלה, קרוב למרכזי קניות, בתי ספר, מרכזי פעילות לילדים, רכזת ישראל ועוד כל מה שצריך  ליד הבית!",1850000,,False,False,False,False,,2026-08-18 14:35:57,2026-09-10T17:41:18+00:00,ub1sil3l,תל אביב יפו,"יפו ד', גבעת התמרים",סומקן,4,דירה,47591824,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/ug12lv8k,65,3.5,"למכירה בבלעדיות! 
רחוב סהרון 28, נווה גולן יפו ג'. 
דירת 3.5 חדרים. 
65 מטר בנוי. 
קומה 3 מתוך 4. 
הדירה מושכרת ב-8,000 ש""ח כולל חשבונות לחברת כוח אדם. שוכרים הודים. זקוקה לשיפוץ. 
כיווני אוויר: דרום ומזרח. 
מקלט. 
נכס עם פוטנציאל אדיר חתום לפינוי בינוי ע""י חברת צ.פ. רוב הדיירים חתומים על הסכם ונמצאים בתהליך מתקדם. 
התמורות: דירה חדשה בגודל 75 מטר בנוי, מרפסת 9 מטר, ממ""ד, חניה ומחסן",1850000,8000,False,False,False,False,,2026-08-10 10:09:48,2026-09-10T17:41:18+00:00,ug12lv8k,תל אביב יפו,"נווה גולן, יפו ג'",סהרון 28,3,דירה,61426935,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/x3mkna9l,58,2.0,"למכירה דירה ייחודית בשכונת פלורנטין המבוקשת, על גבול נווה צדק בתל אביב. המיקום מציע גישה נוחה לפארק המסילה ולתחנת אליפלט, מה שהופך אותה לאטרקטיבית במיוחד. הדירה מחולקת בצורה חכמה ומאפשרת השכרה לשני שותפים, תוך שמירה על פרטיות מוחלטת לכל אחד מהם. זהו פתרון מעולה למשקיעים ולמי שמחפש נוחות ואיכות חיים בלב העיר התוססת. ניתן לגור בחלק מהדירה ולהשכיר חלק נוסף ממנה",1850000,,False,False,False,False,,2026-02-16 15:43:48,2026-09-10T17:41:18+00:00,x3mkna9l,תל אביב יפו,פלורנטין,אילת,0,דירה,85371794,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/44svidy1,30,1.0,"מספר נכס: 6711120, במנדרין, שמורה, מניבה, מוארת, רואים ים",1860000,,True,False,True,False,,2026-09-07 10:36:16,2026-09-10T17:41:18+00:00,44svidy1,תל אביב יפו,גלילות,יוניצמן 21,8,דירה,92429599,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/koctc0lv,50,3.0,"שלושה חדרים חדשה למכירה 
בפרוייקט איה המבוקש - דירה חדשה !!
בנויה בשתי מפלסים . קומת כניסה -סלון מטבח ,חדר שינה ושרותחם ומקלחת . קומתה תחתונה - חדר שינה . 

במרחק פסיעה מחוף הים וטיילת מדרון יפו 
קרובה מאוד לרכבת הקלה .
גמיש לרציניים",1860000,,True,True,False,False,,2025-01-08 10:16:18,2026-09-10T17:41:18+00:00,koctc0lv,תל אביב יפו,"נווה גולן, יפו ג'",יפת,1,דירה,75300130,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/2t33o2si,60,3.0,"ללא דמי תיווך מצד הקונה !
למכירה בהזדמנות 
דירת 3 חדרים גדולה ומרווחת עם 2 חדרי שינה  ענקיים !!
משופצת מהיסוד הכל חדש.
פינתית עם 3 כיווני אוויר - מוארת במיוחד
מצוינת לחלוקה
סביבה מתפתחת ומתחדשת",1870000,,False,False,False,False,,2026-04-21 15:00:19,2026-09-10T17:41:18+00:00,2t33o2si,תל אביב יפו,שפירא,חכמי אתונה 4,0,דירה,54142134,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/evb18lr4,50,3.0,"דירה מצוינת להשקעה וחלוקה עם הסכם שיתוף וזכויות עתידות על המגרש במיקום מעולה קרוב לתחבורה ציבורית שוק התקווה ומעונות סטודנטים יש 3 חדרקים עם 2 מרפסות קומת קרקע מושכרת ב5300 ש""ח",1870000,5300,False,False,False,False,,2025-11-24 18:27:49,2026-09-10T17:41:18+00:00,evb18lr4,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",,0,דירת גן,89159723,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/ifydw1xj,65,3.0,"מציאה ! דירה טובה למגורים ולהשקעה במקום מעולה. קרובה לתחבורה ציבורית, לבתי ספר וגני ילדים. 
חתום פיוי בינוי
שיווק בלעדי
לפרטים נוספים ולתאום פגישה לפנות לדוד קורידזה",1870000,,False,False,False,False,,2026-08-22 18:45:34,2026-09-10T17:41:18+00:00,ifydw1xj,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",הרטוב,4,דירה,81866882,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/cqwdp6wi,55,2.5,"בתהליך פינוי בינוי בהובלת צ.פ יזמות, התב""ע אושרה!
שקטה, מוארת ומאווררת,  5 דקות ברגל מהים ובמרחק הליכה קצר מתחנת הרכבת הקלה.
דירת התמורה החדשה: קומה 5 (2 קומות מעל) בגודל 55 מ""ר בנוי + מרפסת שמש, ממ""ד, מעלית, מחסן וחניה פרטית בטאבו!",1875000,,False,False,False,False,,2026-07-07 12:21:12,2026-09-10T17:41:18+00:00,cqwdp6wi,תל אביב יפו,"נווה גולן, יפו ג'",אפלטון 18,3,דירה,86372763,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/38mwwqzu,56,2.5,"חדש בשיווק בלעדי
מציאה !! עסקה נהדרת למשקיעים!!!

הגדוד העברי 57 ת""א
מציאה!!! 
בניין חדש
דירת 2.5 חדרים 
כ- 50 מ""ר +
בנוסף מרפסת כ- 6 מ""ר 
חניה רובוטית 
נוף פתוח .

קומה 2
מעלית
ממ""ד",1880000,,True,True,True,False,,2026-01-14 11:10:27,2026-09-10T17:41:18+00:00,38mwwqzu,תל אביב יפו,נווה שאנן,הגדוד העברי,2,דירה,69320350,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/8yu417gp,41,2.0,"למכירה עסקת השנה ! בלב שכונת פלורנטין השוקקת והמבוקשת!
במיקום הכי טוב בשכונה רחוב אברבנאל
מרחק הליכה לכל מוקדי הבילוי והרכבת הקלה באליפלט
בבניין חדיש
2 חד + מרפסת שמש
יש סורגים בכל הדירה
44 מר' בארנונה
משופצת עם פרקט חדש
מרחב מוגן קומתי !
חניה בטאבו !
מעולה להשקעה!
במחיר שאפילו לא משלמים מס רכישה על דירה ראשונה !
הריבית ירדה - נצלו את המצב ותקנו עכשיו חכם  דירה עם חניה ! 
במחיר שלא יחזור !",1880000,,True,False,True,False,,2026-05-31 13:11:30,2026-09-10T17:41:18+00:00,8yu417gp,תל אביב יפו,פלורנטין,,0,דירה,73704652,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/r2zu3dul,55,2.0,"בשכונת נווה שאנן 
ברחוב הגדוד העיברי 57

דירת 50 מ""ר+ מרפסת 5 מ""ר 
קומה ראשונה 
עורפית
כיוון צפון מזרח
חניה ומעלית
בניין בן 5 שנים
לתאם לנו?",1880000,,False,False,True,False,,2025-12-24 15:44:48,2026-09-10T17:41:18+00:00,r2zu3dul,תל אביב יפו,,,2,דירה,88875515,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/xi0cms9u,44,2.0,"למשקיעים יכולה להביא סביב 4 אחוז תשואה חודשית+עליית ערך משמעותית 
הדירה עם חניה בטאבו 
מרפסת שמש וממק (מרחב מוגן קומתי)
הכי זולה בשכונה !
במערב פלורנטין המיקום הכי טוב 
דירת 2חד כ44 מטר בארנונה ! 

 מרפסת! וחניה בטאבו !!!
מחיר מעולה לדירה עם כל הפרמטרים !
4428",1880000,,True,True,True,False,,2026-01-22 15:26:53,2026-09-10T17:41:18+00:00,xi0cms9u,תל אביב יפו,פלורנטין,אברבנאל,0,דירה,73660780,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/1434ejdh,62,3.0,"דירת שלושה חדרים לשיפוץ טוטאלי.. אבל חוץ ממנה יש לי עוד הרבה דירות נהדרות להציע לכם 
אם אתם מחפשים דירת שלושה חדרים עם מעלית 
אז יש לי אחת משופצת במחיר מצויין!
צור איתי קשר ללא דיחוי!",1890000,,True,False,False,False,,2026-01-16 10:50:09,2026-09-10T17:41:18+00:00,1434ejdh,תל אביב יפו,ניר אביב,צלילי חנינא 3,7,דירה,62476609,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/15gmzt6t,100,4.0,"בבלעדיות חתומה.
בשכונת התקווה המתפתחת.
דירה גדולה מחולקת ל 2 דירות נפרדות עם חצר פרטית.
בכל דירה חדר שינה וסלון (סך הכל 4 חדרים).
70 מ""ר בנוי פלוס 30 מ""ר חצר פרטית עם עצי פרי.
מושלמת להשקעה.
תשואה גבוהה של 4.5%",1890000,,False,False,False,False,,2026-05-31 18:11:05,2026-09-10T17:41:18+00:00,15gmzt6t,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",יקותיאל,0,דירת גן,57955609,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/18anaqwt,50,3.0,"ברחוב הכי טוב בשכונה!!! דירת 2 חדרים משופצת ,ומסודרת מעולה.  מקסימה ומוארת . עורפית . עם מרפסת שמש קטנה וחמודה. 
מושכרת ומניבה",1890000,mentioned (amount unclear),False,False,False,False,,2025-05-19 18:48:59,2026-09-10T17:41:18+00:00,18anaqwt,תל אביב יפו,נווה שאנן,איילת השחר,2,דירה,46859008,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/18xzaubn,65,2.5,"2 וחצי חדרים

ברחוב קהילת קנדה המבוקש !!!

חתום פינוי בינוי , במהלך מתקדם !!!
",1890000,,False,False,False,False,,2026-08-16 14:27:17,2026-09-10T17:41:41+00:00,18xzaubn,תל אביב יפו,,קהילת קנדה,2,דירה,64988363,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/1va9v77u,55,3.0,"3 חדרים מקסימה עם וייבים טובים! מתחם טוב עם הרבה משפחות צעירות ואווירה של קהילה | ריבועית ומחולקת היטב, מוארת ומאווררת, משקיפה לירוק עם מקלט מתחת לבית | פנימית ושקטה | במרחק הליכה קצר מהים, שוק הפשפשים ורק 2-3 דקות הליכה מתחנת הרכבת הקלה | טאבו נקי עם תת חלקה | פוטנציאל לפינוי בינוי | מושכרת ב-5800 ש""ח",1890000,5800,False,False,False,False,,2026-05-11 17:51:21,2026-09-10T17:41:41+00:00,1va9v77u,תל אביב יפו,"צהלון, שיכוני חסכון",שבטי ישראל 45,1,דירה,84509501,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/28t9gorj,100,4.0,"בבלעדיות חתומה.
בשכונת התקווה המתפתחת.
דירה גדולה מחולקת ל 2 דירות נפרדות עם חצר פרטית.
בכל דירה חדר שינה וסלון (סך הכל 4 חדרים).
70 מ""ר בנוי פלוס 30 מ""ר חצר פרטית עם עצי פרי.
מושלמת להשקעה.
תשואה גבוהה של 4.5%.
",1890000,,False,False,False,False,227,2026-07-12 18:30:30,2026-09-10T17:41:41+00:00,28t9gorj,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",ליש,0,דירת גן,71414619,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/463ftdff,67,3.0,"הנכס הכי חם להשקעה/מגורים בשכונת נווה אליעזר תל אביב המבוקשת
רחוב מח""ל ת""א ,דירת 3 חד' שמורה מעולה !! ,מלאה באור ושמש פונה לנוף ירוק ופתוח,בקרבת גני ילדים, בתי ספר, מרכז קניות, נגישות לתחבורה ציבורית, חנייה בשפע, מרחק הליכה קצר לפארק מנחם בגין הגדול בתל אביב, ופארק אריאל שרון, יציאות מהירות לנתיבי איילון וכביש 4",1890000,,True,False,True,False,,2026-05-25 12:32:43,2026-09-10T17:41:41+00:00,463ftdff,תל אביב יפו,נווה אליעזר וכפר שלם מזרח,"מח""ל 64",5,דירה,44345681,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/8xqipxk9,60,3.0,"2 כיווני אויר
דירה עם נוף לכנסיה 
5 דקות  משוק הפשפשים ומהמכללה 
יש גמישות ורצון למכור
הדירה מושכרת ב6200
בקרבת הים והרכבת הקלה",1890000,6200,True,False,True,False,207,2026-07-26 18:07:20,2026-09-10T17:41:41+00:00,8xqipxk9,תל אביב יפו,"צהלון, שיכוני חסכון",אלברט קיוסו 5,2,דירה,88513896,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/n7h16rot,65,3.0,"מכירה, דירה, קומה 2, תל אביב יפו",1890000,,False,True,False,False,,2026-07-01 16:57:30,2026-09-10T17:41:41+00:00,n7h16rot,תל אביב יפו,נווה אליעזר וכפר שלם מזרח,תקוע 7,2,דירה,81342858,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/nco24tbi,48,2.0,בבניין בן 15 שנים דירה במצב מעולה !מבנה ריבועי מושלם! מעולה להשקעה ומגורים! עסקה מעולה מחיר בהזדמנות!,1890000,,True,True,False,False,,2026-05-26 11:24:27,2026-09-10T17:41:41+00:00,nco24tbi,תל אביב יפו,,,5,דירה,43975107,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/o4up1thy,55,3.0,מוצעת דירת 3 חדרים בבניין ישן באזור שמיועד להתחדשות עירונית פינוי בינוי. הדירה בקומה 3 מתוך 4. מושכרת כרגע לשוכרת שרוצה להישאר.  2 כיווני אויר. שכונה מתפתחת בקצב מדהים. אזור מצוין להשקעה,1890000,mentioned (amount unclear),False,False,False,False,,2026-03-03 12:56:27,2026-09-10T17:41:41+00:00,o4up1thy,תל אביב יפו,"נווה עופר, תל כביר",,3,דירה,53606766,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/ow43uogj,100,4.0,"בבלעדיות חתומה.
בשכונת התקווה המתפתחת.
דירה גדולה מחולקת ל 2 דירות נפרדות עם חצר פרטית.
בכל דירה חדר שינה וסלון (סך הכל 4 חדרים).
70 מ""ר בנוי פלוס 30 מ""ר חצר פרטית עם עצי פרי.
מושלמת להשקעה.
תשואה גבוהה של 4.5%",1890000,,False,False,False,False,,2026-06-21 19:20:02,2026-09-10T17:41:41+00:00,ow43uogj,תל אביב יפו,"התקוה, בית יעקב, נווה צה""ל",יקותיאל,0,דירת גן,73520043,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/pag8288v,65,3.0,"מציאה ! דירה טובה למגורים ולהשקעה במקום מעולה. קרובה לרכבת הקלה, לתחבורה ציבורית, לבתי ספר וגני ילדים. 
חתום פינוי בינוי 
שיווק בלעדי
לפרטים נוספים ולתאום פגישה לפנות לדוד קורידזה",1890000,,False,False,False,False,,2026-09-01 11:31:14,2026-09-10T17:41:41+00:00,pag8288v,תל אביב יפו,"יפו ד', גבעת התמרים",קהילת קנדה,2,דירה,71630017,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/sx9syso5,55,2.0,"דירת 2חד מעוצבת אדריכלית. 50מר.
מרפסת שמש 5מר עם נוף אורבני מיוחד למרחקים.
קומה 5 בבניין של 6 קומות עם מעלית.
חנייה רובוטית נוחה בטאבו.
סלון ומטבח מרווחים. חדר ממד גדול.
יש מזגן מרכזי ודוד שמש.
בניין מדהים עם לובי מיוחד, קודן ודיירים ברמה גבוהה.
נמכרת עם שוכר בחוזה. מתאים למשקיעים ולמגורים.
מיקום מצויין עי התחנה המרכזית החדשה-הכל מתחת לבית עם נגישות מקסימלית!
בניין חדיש בעיצוב אדריכלי",1890000,,True,True,True,False,,2025-07-19 11:15:34,2026-09-10T17:41:41+00:00,sx9syso5,תל אביב יפו,נווה שאנן,הגדוד העברי,5,דירה,76712088,
sale,https://www.yad2.co.il/realestate/item/tel-aviv-area/xyl2owqv,55,3.0,"למכירה בקריית שלום | בניין המיועד לתמ""א 38 בביצוע אאורה

דירת 3 חדרים ברחוב קמינסקה 12, עם פוטנציאל השבחה אדיר. 55 מ""ר, קומה 4 מתוך 4 ו- 3 כיווני אוויר. 

בסביבה, שני בניינים צמודים שכבר אוכלסו לאחר פרויקט התחדשות עירונית. קרבה לרכבת ישראל וקו הירוק העתידי 

מחיר שוק - 2,250,000 ש""ח , מבוקש - 1,890,000 ש""ח! דירה ישנה עם פוטנציאל גבוה! 

הזדמנות נדירה לעסקה בשכונה שנמצאת בתנופת התחדשות משמעותית!",1890000,,False,False,False,True,,2026-05-12 16:45:35,2026-09-10T17:41:41+00:00,xyl2owqv,תל אביב יפו,,,4,דירה,82267817,
